img_name,happy,sad,surprise,angry,fear,disgust,AU01,AU02,AU04,AU05,AU06,AU12,AU15,AU25,AU43,Pitch,Roll,Yaw
ffhq_3366.png,1.0,0.0,0.0,0.0,0.0,0.0,0.44240787625312805,0.18719854950904846,0.6297312378883362,0.213040292263031,0.7120760679244995,0.4647553861141205,0.5509223937988281,0.9982362985610962,0.42087340354919434,-0.6852548246391081,-1.8660873907264492,2.7947537158315083
ffhq_4409.png,1.0,0.0,0.0,0.0,0.0,0.0,0.31541886925697327,0.2088225930929184,0.14823433756828308,0.33876147866249084,0.8731848001480103,0.9419980049133301,0.2939852774143219,0.9952095150947571,0.054977647960186005,7.234624477330634,-1.63278927012593,3.528230857169316
ffhq_4421.png,0.0,1.0,0.0,0.0,0.0,0.0,0.36826369166374207,0.1382480263710022,0.3514787256717682,0.2837617099285126,0.8689674139022827,0.8913553953170776,0.7095414400100708,0.02937130071222782,0.17189815640449524,1.6176220010593303,1.4952450409200893,-2.699621382236492
ffhq_4347.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3283420205116272,0.1765279471874237,0.1544584184885025,0.24221676588058472,0.7463170886039734,0.9066043496131897,0.23873648047447205,0.9999490976333618,0.39681294560432434,8.14601746455917,-0.046655074709959894,12.744534512753757
ffhq_3428.png,0.0,0.0,0.0,0.0,0.0,0.9999996423721313,0.4921461343765259,0.45489561557769775,0.6194882392883301,0.3017553985118866,0.2964721620082855,0.12737862765789032,0.21497946977615356,0.08670903742313385,0.2942504286766052,15.854484095083354,-1.53118725727333,20.234783568415395
ffhq_2736.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2528477907180786,0.30396631360054016,0.20040369033813477,0.41189947724342346,0.7153239846229553,0.9522701501846313,0.20470105111598969,0.998446524143219,0.04400232806801796,-5.54636929956212,-3.2257383257523373,16.592499583095982
ffhq_4353.png,1.0,0.0,0.0,0.0,0.0,0.0,0.5998116135597229,0.3991331160068512,0.09803961962461472,0.39296621084213257,0.31183603405952454,0.48999154567718506,0.5061358213424683,0.748516857624054,0.034837882965803146,8.120469284769905,-1.1674029344481183,3.2547051266130524
image0037830.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.17743487656116486,0.1792517453432083,0.060530491173267365,0.22660183906555176,0.8385417461395264,0.9817979335784912,0.1837165653705597,0.999972939491272,0.40249285101890564,-5.853961582672418,-14.936252599672661,4.263571018507215
ffhq_4435.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2456660121679306,0.11202159523963928,0.3498872220516205,0.305535227060318,0.7980750203132629,0.8826253414154053,0.1627657115459442,0.1992214471101761,0.06058773770928383,9.794465581100056,-1.4757186518448866,10.975594834494624
ffhq_2911.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2804710566997528,0.4416399300098419,0.17355398833751678,0.2708473801612854,0.9512189626693726,0.9833662509918213,0.0828627273440361,0.9999483823776245,0.1617383360862732,-9.80416643663988,-1.035373706962964,0.6402672632659846
ffhq_2905.png,0.0,1.0,0.0,0.0,0.0,0.0,0.48687663674354553,0.28600844740867615,0.27960115671157837,0.2915230691432953,0.1482706069946289,0.08806242048740387,0.8812077641487122,0.06732545793056488,0.039519499987363815,-2.3712686009145507,-0.005812848114258461,-16.53331369067297
ffhq_4384.png,1.0,0.0,0.0,0.0,0.0,0.0,0.6103343963623047,0.3101004660129547,0.7062702775001526,0.35747724771499634,0.4580019414424896,0.520571231842041,0.4148462116718292,0.08344892412424088,0.022446492686867714,4.715821473990346,-1.1673470806774644,0.5018725616250219
ffhq_2939.png,1.0,0.0,0.0,0.0,0.0,0.0,0.31266480684280396,0.3009709119796753,0.2608124315738678,0.21134042739868164,0.7769222259521484,0.8987216949462891,0.20265807211399078,0.994343638420105,0.22032056748867035,7.938361602174879,-0.057563088589039746,-3.3145587413341735
ffhq_4390.png,1.0,0.0,0.0,0.0,0.0,0.0,0.34580743312835693,0.3585946559906006,0.7334864735603333,0.3436105251312256,0.23085597157478333,0.5609453320503235,0.37342891097068787,0.09774380922317505,0.11107044667005539,12.051402431928778,-0.48012123284947306,0.6804111431368739
ffhq_3399.png,1.0,0.0,0.0,0.0,0.0,0.0,0.16155624389648438,0.2676435112953186,0.062325458973646164,0.2275339812040329,0.8866206407546997,0.9678149819374084,0.17086933553218842,0.9979301691055298,0.07080495357513428,10.788769097478301,-1.5901010024987916,-1.360505472456784
ffhq_4569.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2546406388282776,0.1582670956850052,0.16668806970119476,0.22118765115737915,0.9163448810577393,0.9858522415161133,0.23997469246387482,0.9999904632568359,0.3004682660102844,8.222523981716384,0.30367727021681534,-3.131988013194691
image0039941.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.1371431052684784,0.17314253747463226,0.18521052598953247,0.2690715491771698,0.8810757994651794,0.9716446995735168,0.12482883781194687,0.9997895359992981,0.14583179354667664,2.37171873573815,-2.2091733176178936,0.8769779039125611
ffhq_3560.png,0.8628916144371033,0.03406168892979622,0.02561650611460209,0.026231830939650536,0.025933003053069115,0.025265302509069443,0.17078059911727905,0.1296079456806183,0.2205883115530014,0.3537874221801758,0.4535689055919647,0.32903581857681274,0.1607857048511505,0.05323217064142227,0.02679453045129776,-9.579409458602031,-1.460956846528107,7.819881590887008
ffhq_3574.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3354012370109558,0.4707393944263458,0.05852985382080078,0.30113911628723145,0.2757270932197571,0.5722187757492065,0.24977394938468933,0.018802708014845848,0.10145643353462219,-9.49663283670979,-0.18934080693592983,5.025839542114174
ffhq_3212.png,1.0,0.0,0.0,0.0,0.0,0.0,0.4748215079307556,0.34625086188316345,0.23641112446784973,0.21395868062973022,0.8970696926116943,0.9803124070167542,0.19683079421520233,0.9964851140975952,0.12612588703632355,-8.055685399867674,-0.360281580520793,-0.8129635052288202
image0032828.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.2068808674812317,0.14092279970645905,0.30521416664123535,0.4961007237434387,0.7719024419784546,0.9635295867919922,0.48389968276023865,0.9998117089271545,0.02789612114429474,4.830085238050052,-12.85136488772823,-0.04436295450101778
ffhq_4555.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3170533776283264,0.27902182936668396,0.3732345402240753,0.23585215210914612,0.7881914973258972,0.8552322387695312,0.11006234586238861,0.9625463485717773,0.424868106842041,-6.361208507663095,0.4065908580540268,-9.913316716716613
ffhq_4233.png,1.0,0.0,0.0,0.0,0.0,0.0,0.34248995780944824,0.21415184438228607,0.10742993652820587,0.29312485456466675,0.6809495091438293,0.9230648279190063,0.41174623370170593,0.9998656511306763,0.0768851488828659,-3.3860585226107913,-0.10998346258787682,-13.80601710352481
ffhq_3548.png,1.0,0.0,0.0,0.0,0.0,0.0,0.4432324171066284,0.33722060918807983,0.2738777697086334,0.2911253869533539,0.8757317066192627,0.930247962474823,0.3181634545326233,0.9999384880065918,0.0174849983304739,-0.178512145067523,-1.3669523404356967,1.700840201818341
ffhq_4227.png,1.0,0.0,0.0,0.0,0.0,0.0,0.5547932982444763,0.16906888782978058,0.16151480376720428,0.30177029967308044,0.8063004016876221,0.9314176440238953,0.2548470199108124,0.9995262622833252,0.028290055692195892,0.31052221505541,-0.8283776970016945,-0.49571222141131
ffhq_4541.png,0.12634243071079254,0.3015664517879486,0.0721573606133461,0.3554224967956543,0.07235433161258698,0.0721568688750267,0.5208529829978943,0.25418904423713684,0.3419645130634308,0.27271658182144165,0.8616136908531189,0.6920756101608276,0.3442496657371521,0.9739454984664917,0.7107216119766235,13.621154664714764,1.3473949131609582,3.7809759112821655
ffhq_2865.png,1.0,0.0,0.0,0.0,0.0,0.0,0.7340413331985474,0.48404833674430847,0.10768584161996841,0.44373899698257446,0.24170705676078796,0.21319657564163208,0.10773494094610214,0.014666699804365635,0.04699035733938217,7.119095608567002,0.49185502964910616,0.686272968201276
ffhq_2871.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2115059643983841,0.24917463958263397,0.8244396448135376,0.28011173009872437,0.4525216221809387,0.7883062362670898,0.26116713881492615,0.9994767308235168,0.20169126987457275,-4.559733319337039,0.07030273245687103,2.5874644183260824
ffhq_4596.png,0.0,1.0,0.0,0.0,0.0,0.0,0.5218280553817749,0.17817933857440948,0.2647815942764282,0.3224305212497711,0.42946159839630127,0.4984576106071472,0.2982855439186096,0.09834785759449005,0.058012887835502625,13.56229050405331,-1.0750567156970452,13.572873651526164
ffhq_2859.png,1.0,0.0,0.0,0.0,0.0,0.0,0.11762616783380508,0.16842515766620636,0.12858431041240692,0.27445492148399353,0.8783086538314819,0.9815861582756042,0.10270910710096359,0.9984548091888428,0.07993318885564804,-1.699581734420791,-1.6573318094603997,-1.8114292088971302
ffhq_3762.png,1.0,0.0,0.0,0.0,0.0,0.0,0.33544275164604187,0.09500668197870255,0.23548881709575653,0.34718409180641174,0.4131481945514679,0.5831222534179688,0.23843009769916534,0.9995494484901428,0.021244946867227554,-1.7237969138646716,-1.5261280996122346,21.85174129616781
ffhq_3004.png,1.0,0.0,0.0,0.0,0.0,0.0,0.5373313426971436,0.27910858392715454,0.21967637538909912,0.26122617721557617,0.8219906687736511,0.8508122563362122,0.7927857637405396,0.06400930136442184,0.46854832768440247,11.800120877709903,-1.2870865993261011,-5.781429955953073
ffhq_3010.png,1.0,0.0,0.0,0.0,0.0,0.0,0.399760365486145,0.370978981256485,0.16516190767288208,0.2685469388961792,0.5129696726799011,0.9271475672721863,0.6885539889335632,0.999561607837677,0.1593208611011505,-11.369315815339064,-0.681075291745261,-10.644038318754529
ffhq_4019.png,1.0,0.0,0.0,0.0,0.0,0.0,0.36428898572921753,0.3561401665210724,0.3362797796726227,0.34032052755355835,0.6628052592277527,0.7296258807182312,0.31092238426208496,0.9981032609939575,0.5728127360343933,16.638947549151645,-0.2962964296169521,-15.575287967888997
ffhq_3776.png,1.0,0.0,0.0,0.0,0.0,0.0,0.22907371819019318,0.1415746510028839,0.18201898038387299,0.26849472522735596,0.5079514384269714,0.7138705253601074,0.6573793292045593,0.9197548031806946,0.4290144443511963,13.645139682057298,-0.3026286036751235,-6.03196621918862
ffhq_3986.png,0.045775022357702255,0.5304034948348999,0.03735855966806412,0.3102155029773712,0.03889398276805878,0.03735343739390373,0.5605416893959045,0.3953111171722412,0.29884690046310425,0.3210583031177521,0.23002757132053375,0.299765020608902,0.3770386576652527,0.9990350008010864,0.05206651613116264,8.876287961685694,0.20073874216080176,4.027861028420756
ffhq_3038.png,0.9999405145645142,1.6952611986198463e-05,0.0,1.7891357856569812e-05,0.0,0.0,0.1356499344110489,0.12795622646808624,0.2766512930393219,0.34346339106559753,0.2454034388065338,0.4251347780227661,0.23498955368995667,0.23337826132774353,0.0458151139318943,-7.172555170969965,0.867690509472568,-8.853719386698144
ffhq_4757.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3821329176425934,0.350634902715683,0.13765227794647217,0.26145902276039124,0.9037345051765442,0.9856498837471008,0.13459067046642303,0.9999847412109375,0.19272856414318085,8.938874096612707,2.07955634259255,-3.35981653216072
ffhq_4743.png,1.0,0.0,0.0,0.0,0.0,0.0,0.27267590165138245,0.20750583708286285,0.29227855801582336,0.2191443294286728,0.9442893862724304,0.9415724277496338,0.09087402373552322,0.9752927422523499,0.49907171726226807,7.789091180779803,-0.3044536427936141,5.622106678453038
ffhq_4025.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2420833706855774,0.19618366658687592,0.16961398720741272,0.3121998608112335,0.8602250814437866,0.9293020367622375,0.44114142656326294,0.9993021488189697,0.029465509578585625,8.076666790660358,-0.03439338485025393,3.1441711321755066
ffhq_3992.png,1.0,0.0,0.0,0.0,0.0,0.0,0.25453197956085205,0.12897889316082,0.09948911517858505,0.23189958930015564,0.8532572388648987,0.9830523729324341,0.14159812033176422,0.9998798370361328,0.2399006485939026,-15.899615559434144,-2.153027689199017,-4.188929186160723
ffhq_3979.png,1.0,0.0,0.0,0.0,0.0,0.0,0.48278191685676575,0.4771149456501007,0.07295343279838562,0.3236490786075592,0.9507299661636353,0.9705848097801208,0.21889975666999817,0.9997121691703796,0.1183691918849945,13.254571114817276,-1.0092592209278834,3.0740784388348112
ffhq_4964.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3364481031894684,0.21233175694942474,0.31229400634765625,0.32203298807144165,0.4646350145339966,0.7268425822257996,0.7093018293380737,0.060411084443330765,0.09677743911743164,6.509361533586266,-1.5035009677654596,10.548240069782686
ffhq_3945.png,1.0,0.0,0.0,0.0,0.0,0.0,0.39420875906944275,0.2945401966571808,0.40985924005508423,0.353431761264801,0.9351242780685425,0.9611391425132751,0.12281792610883713,0.995302677154541,0.12277302145957947,7.2625138827974585,0.059124243491854744,9.368324321810663
ffhq_4780.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2786116600036621,0.20006823539733887,0.47540420293807983,0.2791197597980499,0.9017629027366638,0.7563315629959106,0.20454758405685425,0.6002482771873474,0.0714750811457634,-4.9344140520352076,-1.4019599671844665,3.2567161334189945
ffhq_4958.png,1.0,0.0,0.0,0.0,0.0,0.0,0.33425357937812805,0.28997382521629333,0.3292548656463623,0.2731110155582428,0.552618145942688,0.7651222944259644,0.41149359941482544,0.0,0.43678486347198486,-35.864104709415074,-1.3425103209973992,-10.7230926410492
ffhq_3951.png,0.0,0.0,0.0,1.0,0.0,0.0,0.12699560821056366,0.24162150919437408,0.1775858998298645,0.4283221960067749,0.16575001180171967,0.13089004158973694,0.6143555045127869,0.0,0.024743806570768356,-0.897692733841146,-0.39560789459648327,1.3468872235621923
ffhq_3789.png,1.0,0.0,0.0,0.0,0.0,0.0,0.21184992790222168,0.19322101771831512,0.4789797067642212,0.30093714594841003,0.419485867023468,0.7082705497741699,0.4035465717315674,0.1646817922592163,0.07339642941951752,-12.134358202853457,-0.02884715995455574,-5.038145170503364
ffhq_4959.png,1.0,0.0,0.0,0.0,0.0,0.0,0.7509849667549133,0.4577174484729767,0.21750913560390472,0.3002537488937378,0.20288299024105072,0.32913851737976074,0.17174643278121948,0.02460300363600254,0.05211132392287254,-2.4897631295136766,-2.5871902758811136,13.745102624256392
ffhq_4781.png,1.0,0.0,0.0,0.0,0.0,0.0,0.4510563910007477,0.2948690354824066,0.10399054735898972,0.3874528706073761,0.8736594319343567,0.9650803804397583,0.48295801877975464,0.9997307658195496,0.08563567698001862,1.626186989533466,-1.3018739313023782,-3.89328444244828
ffhq_3950.png,0.0,1.0386922440375201e-05,0.0,0.0,0.9999896287918091,0.0,0.7221137285232544,0.4947776198387146,0.08313072472810745,0.6146174073219299,0.29414665699005127,0.4301678538322449,0.5196179151535034,0.9884119629859924,0.0816611796617508,11.04411807274102,1.8522311268106644,21.667164427598436
ffhq_3944.png,1.0,0.0,0.0,0.0,0.0,0.0,0.45742398500442505,0.5407480597496033,0.08962664008140564,0.4265180230140686,0.748141884803772,0.8262672424316406,0.11807723343372345,0.9919102787971497,0.02794145792722702,8.72937966912824,-1.1147494885827653,1.2796958194510715
ffhq_4795.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3450450003147125,0.2618715465068817,0.18091173470020294,0.30957314372062683,0.7556050419807434,0.886873185634613,0.487335205078125,0.9949970245361328,0.037222739309072495,14.34029669892732,0.5754377397306099,9.021843574842762
ffhq_4965.png,0.008405203931033611,0.9915847778320312,0.0,0.0,0.0,0.0,0.23027852177619934,0.2178908735513687,0.2453625202178955,0.32734328508377075,0.7697176933288574,0.8128879070281982,0.27313175797462463,0.9278708696365356,0.05750291422009468,5.743906978296495,0.16355942785114774,9.066893250623002
ffhq_3978.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2567703127861023,0.16716870665550232,0.41194453835487366,0.24697557091712952,0.9269880652427673,0.9642307758331299,0.8785068392753601,0.998261034488678,0.10030562430620193,-0.7839487625103763,-0.9126682860899675,10.557068342180116
ffhq_4971.png,1.0,0.0,0.0,0.0,0.0,0.0,0.16806469857692719,0.2966388463973999,0.3023165762424469,0.37130582332611084,0.5627661347389221,0.9093050956726074,0.18362297117710114,0.997217059135437,0.06578943878412247,-13.147287688433739,-5.322703024862791,-4.040979518124412
ffhq_4742.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3126496970653534,0.07083601504564285,0.4128846526145935,0.29136383533477783,0.27521252632141113,0.12407638877630234,0.3145139217376709,0.9842334389686584,0.6934217214584351,0.37482479191457574,0.808019254618007,-39.553478585262795
image0032381.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.37318143248558044,0.31876909732818604,0.4171672761440277,0.41326311230659485,0.7907639741897583,0.9433467388153076,0.12156061083078384,0.9999655485153198,0.040320105850696564,-2.506086776141356,-8.3629695670059,14.825804716819132
ffhq_3993.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3100659251213074,0.3271324038505554,0.10489031672477722,0.3551216721534729,0.8940019607543945,0.9668749570846558,0.41832342743873596,0.999769389629364,0.0341280959546566,1.8735421447609069,-1.984118379439612,12.729499103492426
ffhq_4024.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3760726749897003,0.33364731073379517,0.1790480613708496,0.3084067106246948,0.9460209608078003,0.9777511358261108,0.23349732160568237,0.9998831748962402,0.12436164915561676,2.4058245127527744,0.25177734646548416,4.917091984542786
ffhq_3987.png,1.0,0.0,0.0,0.0,0.0,0.0,0.2958851456642151,0.37932276725769043,0.1058235764503479,0.38735029101371765,0.8680992722511292,0.9711460471153259,0.17484328150749207,0.9974243640899658,0.02473578229546547,-8.949094177621696,-0.3697538811596746,5.617471733756669
ffhq_4030.png,0.16759777069091797,0.16716375946998596,0.16630950570106506,0.1663098782300949,0.16630961000919342,0.16630950570106506,0.3414452075958252,0.4365512430667877,0.22996333241462708,0.2949192523956299,0.8880004286766052,0.973645806312561,0.08431320637464523,0.9973322153091431,0.0992947593331337,5.276334577890249,1.3597115269268414,-4.98588617654628
ffhq_4756.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3378603458404541,0.2624622583389282,0.15074987709522247,0.3471538722515106,0.4336634874343872,0.9066635370254517,0.36338815093040466,0.22154299914836884,0.0630960464477539,-9.031845861539367,2.3420821923757797,-15.411601752424536
ffhq_3039.png,1.0,0.0,0.0,0.0,0.0,0.0,0.5201357007026672,0.34018412232398987,0.467416912317276,0.2651652693748474,0.49188679456710815,0.7042903304100037,0.26133328676223755,0.999794065952301,0.5777377486228943,12.152444645298615,-1.039039464844857,-12.683332181070918
ffhq_3011.png,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.689757227897644,0.482474684715271,0.1617087870836258,0.37313607335090637,0.052892327308654785,0.03619951382279396,0.13173606991767883,0.16108717024326324,0.18419773876667023,-0.7058869726663909,-4.202823658134961,33.82111924965807
ffhq_3777.png,1.0,0.0,0.0,0.0,0.0,0.0,0.17634296417236328,0.1934850513935089,0.08486974239349365,0.2673740088939667,0.9501790404319763,0.9851412773132324,0.038202088326215744,0.9998750686645508,0.24547898769378662,-2.3777147630579663,-1.8659748968244172,2.871820019194859
ffhq_3763.png,1.0,0.0,0.0,0.0,0.0,0.0,0.35814911127090454,0.42196837067604065,0.15105608105659485,0.2815476357936859,0.8898230195045471,0.9790819883346558,0.2507052421569824,0.999945878982544,0.3677317500114441,6.498954683332885,2.718375560578763,-7.103146980573698
ffhq_3005.png,1.0,0.0,0.0,0.0,0.0,0.0,0.4909134805202484,0.3934546709060669,0.20846599340438843,0.3390306532382965,0.9410434365272522,0.9499630928039551,0.1562952995300293,0.9999555349349976,0.11659856140613556,3.827748858604349,-1.8503782136434537,9.790432925420708
ffhq_4583.png,1.0,0.0,0.0,0.0,0.0,0.0,0.4551456868648529,0.2937449812889099,0.39939701557159424,0.23811782896518707,0.6790444850921631,0.8364742398262024,0.7542393803596497,0.9941622614860535,0.19518379867076874,5.372322002534041,-0.9738845123495803,2.5322706417100753
ffhq_4597.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3129000663757324,0.38183358311653137,0.07512692362070084,0.3646935224533081,0.8981519341468811,0.9679464101791382,0.24446861445903778,0.9969894289970398,0.214975968003273,7.3352992626041456,-1.7862455786964604,-5.439311398646503
ffhq_2858.png,1.0,0.0,0.0,0.0,0.0,0.0,0.44117116928100586,0.22893847525119781,0.3746210038661957,0.498444527387619,0.4874434769153595,0.6063482761383057,0.4298192262649536,0.6153388619422913,0.08338692784309387,3.920544277690265,0.47228963169052746,0.8759231408834149
ffhq_2870.png,1.0,0.0,0.0,0.0,0.0,0.0,0.3137383759021759,0.2622644007205963,0.3406093716621399,0.30605971813201904,0.21698075532913208,0.21705567836761475,0.5219962000846863,0.017119543626904488,0.054086681455373764,-3.094896028691953,0.426632550389428,-19.102383601203243
ffhq_4226.png,0.6929391026496887,0.3070608675479889,0.0,0.0,0.0,0.0,0.6778823733329773,0.34469670057296753,0.5050601959228516,0.2595405578613281,0.5504353046417236,0.21438659727573395,0.6029069423675537,0.9975384473800659,0.8187551498413086,14.74931071162863,0.7920222646220827,12.053779214506894
ffhq_3549.png,1.0,0.0,0.0,0.0,0.0,0.0,0.5116851925849915,0.23959921300411224,0.08973816782236099,0.3810558021068573,0.8315136432647705,0.9713298082351685,0.17681081593036652,0.9999171495437622,0.01874791644513607,2.53011330555581,-1.1800516353095636,-3.8727494019628574
ffhq_4540.png,1.0,0.0,0.0,0.0,0.0,0.0,0.36288759112358093,0.0972214788198471,0.4627370238304138,0.22016465663909912,0.8463212847709656,0.9060853719711304,0.43049976229667664,0.9654926061630249,0.1676499992609024,3.765427495543163,-1.1909013525262837,0.05010755895369502
image0028871.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.2733428478240967,0.42312565445899963,0.14587849378585815,0.2868380546569824,0.7381960153579712,0.8996339440345764,0.14310820400714874,0.9992554783821106,0.23684141039848328,-13.466636909982974,1.9698255328023129,-6.7099012002574865
